	LNR	Cluster_ID
35919	36218	9.0
35920	36548	1.0
35921	36558	6.0
35922	36270	9.0
35923	36277	7.0
35924	36690	7.0
35925	36288	8.0
35926	36294	3.0
35927	36299	7.0
35928	36604	6.0
35929	36608	0.0
35930	36610	10.0
35931	36305	10.0
35932	36308	6.0
35933	36315	1.0
35934	36322	1.0
35935	36644	10.0
35936	36346	7.0
35937	36676	1.0
35938	36678	6.0
35939	36374	9.0
35940	36377	7.0
35941	36383	7.0
35942	36390	1.0
35943	36089	1.0
35944	36095	7.0
35945	36097	10.0
35946	36105	8.0
35947	36108	8.0
35948	36426	7.0
35949	36432	7.0
35950	36130	7.0
35951	36454	6.0
35952	36477	6.0
35953	36166	6.0
35954	36169	1.0
35955	36497	1.0
35956	43341	1.0
35957	43650	4.0
35958	44293	6.0
35959	44298	7.0
35960	44299	6.0
35961	44612	6.0
35962	44616	10.0
35963	44622	6.0
35964	50127	10.0
35965	82457	10.0
35966	83414	6.0
35967	83723	7.0
35968	83727	6.0
35969	83729	10.0
35970	83732	1.0
35971	84057	6.0
35972	85011	3.0
35973	85339	7.0
35974	81508	7.0
35975	81510	3.0
35976	81820	1.0
35977	95	10.0
35978	38	10.0
35979	146	10.0
35980	157	10.0
35981	173	10.0
35982	190	10.0
35983	233	10.0
35984	241	10.0
35985	251	10.0
35986	273	10.0
35987	274	10.0
35988	289	10.0
35989	300	10.0
35990	308	10.0
35991	312	10.0
35992	326	10.0
35993	344	10.0
35994	385	10.0
35995	395	10.0
35996	420	10.0
35997	437	6.0
35998	471	7.0
35999	474	6.0
36000	484	1.0
36001	489	8.0
36002	511	1.0
36003	518	9.0
36004	522	10.0
36005	574	6.0
36006	585	7.0
36007	596	10.0
36008	643	6.0
36009	663	6.0
36010	672	1.0
36011	690	5.0
36012	694	10.0
36013	698	7.0
36014	718	6.0
36015	741	10.0
36016	780	7.0
36017	60103	6.0
36018	60104	7.0
36019	54607	6.0
36020	54617	3.0
36021	54932	7.0
36022	55257	5.0
36023	55576	1.0
36024	55585	6.0
36025	51076	6.0
36026	51078	7.0
36027	51414	1.0
36028	52386	10.0
36029	52395	6.0
36030	52718	1.0
36031	53348	9.0
36032	53361	6.0
36033	53676	6.0
36034	53678	10.0
36035	53680	3.0
36036	53997	3.0
36037	54322	10.0
36038	54324	2.0
36039	54629	8.0
36040	60376	3.0
36041	60379	10.0
36042	60383	1.0
36043	60696	10.0
36044	56239	10.0
36045	56566	7.0
36046	56890	7.0
36047	57204	7.0
36048	57524	1.0
36049	57528	3.0
36050	57831	5.0
36051	58152	6.0
36052	58476	9.0
36053	58489	3.0
36054	58792	1.0
36055	58793	9.0
36056	58802	1.0
36057	59756	1.0
36058	59765	5.0
36059	60071	10.0
36060	60396	6.0
36061	60398	9.0
36062	60402	7.0
36063	61046	1.0
36064	61051	7.0
36065	56576	10.0
36066	56588	10.0
36067	57533	10.0
36068	57537	6.0
36069	57544	4.0
36070	57550	3.0
36071	57865	6.0
36072	58182	3.0
36073	58185	3.0
36074	58502	6.0
36075	58824	1.0
36076	58827	7.0
36077	59131	8.0
36078	59457	6.0
36079	59459	1.0
36080	59784	6.0
36081	16053	8.0
36082	16063	7.0
36083	16077	9.0
36084	16407	7.0
36085	16081	9.0
36086	16427	6.0
36087	16118	1.0
36088	16446	10.0
36089	16157	6.0
36090	16477	7.0
36091	16195	7.0
36092	16506	7.0
36093	16204	7.0
36094	15898	8.0
36095	15911	10.0
36096	16229	7.0
36097	16236	6.0
36098	15922	1.0
36099	16239	1.0
36100	16257	7.0
36101	15940	7.0
36102	15941	7.0
36103	15947	2.0
36104	16270	5.0
36105	15983	5.0
36106	16301	10.0
36107	16310	1.0
36108	16312	1.0
36109	16313	10.0
36110	16016	6.0
36111	16029	1.0
36112	16346	5.0
36113	16676	7.0
36114	16677	10.0
36115	16981	6.0
36116	17003	6.0
36117	17008	6.0
36118	16698	7.0
36119	16717	10.0
36120	17024	5.0
36121	17027	1.0
36122	17033	10.0
36123	16720	10.0
36124	25603	3.0
36125	25612	10.0
36126	25905	6.0
36127	25907	1.0
36128	25912	10.0
36129	25915	6.0
36130	25921	7.0
36131	25947	1.0
36132	25669	4.0
36133	25690	4.0
36134	25694	10.0
36135	25382	5.0
36136	25386	1.0
36137	25400	6.0
36138	25409	6.0
36139	57708	7.0
36140	58016	6.0
36141	58017	8.0
36142	58020	10.0
36143	58979	7.0
36144	58981	1.0
36145	58983	1.0
36146	59616	10.0
36147	60572	9.0
36148	60904	1.0
36149	56130	3.0
36150	56433	1.0
36151	56438	6.0
36152	57392	8.0
36153	57404	2.0
36154	57409	1.0
36155	58352	6.0
36156	58672	9.0
36157	58677	1.0
36158	58690	1.0
36159	58995	6.0
36160	58996	1.0
36161	59006	8.0
36162	59319	5.0
36163	60281	7.0
36164	60592	7.0
36165	60912	9.0
36166	56133	10.0
36167	56135	6.0
36168	56137	3.0
36169	56778	7.0
36170	57736	1.0
36171	57750	5.0
36172	58051	6.0
36173	58376	6.0
36174	59654	9.0
36175	59658	1.0
36176	59659	4.0
36177	59977	10.0
36178	59979	6.0
36179	59980	5.0
36180	60612	10.0
36181	56477	7.0
36182	56483	10.0
36183	57436	6.0
36184	57447	6.0
36185	58078	6.0
36186	68205	10.0
36187	48082	3.0
36188	48083	10.0
36189	48095	6.0
36190	48406	9.0
36191	49060	0.0
36192	49380	10.0
36193	49389	10.0
36194	49700	7.0
36195	50027	10.0
36196	50029	7.0
36197	50359	0.0
36198	50680	7.0
36199	45819	1.0
36200	46148	10.0
36201	47781	9.0
36202	47786	1.0
36203	48105	1.0
36204	48422	10.0
36205	48427	10.0
36206	48431	7.0
36207	48751	9.0
36208	48757	3.0
36209	48762	1.0
36210	49075	1.0
36211	49415	10.0
36212	49723	10.0
36213	49733	10.0
36214	49734	10.0
36215	49737	10.0
36216	50363	7.0
36217	45839	9.0
36218	46156	8.0
36219	46161	1.0
36220	46166	8.0
36221	47147	0.0
36222	48117	9.0
36223	48119	5.0
36224	48447	10.0
36225	48774	6.0
36226	49103	8.0
36227	49109	1.0
36228	49431	1.0
36229	49435	3.0
36230	49758	8.0
36231	50394	1.0
36232	50727	1.0
36233	45860	10.0
36234	45868	0.0
36235	46521	10.0
36236	46845	7.0
36237	56100	10.0
36238	56420	10.0
36239	56423	6.0
36240	56745	6.0
36241	57383	10.0
36242	39005	10.0
36243	38710	5.0
36244	38716	6.0
36245	39381	6.0
36246	39706	1.0
36247	39394	7.0
36248	39403	10.0
36249	39409	3.0
36250	39413	0.0
36251	39836	7.0
36252	39431	8.0
36253	39432	8.0
36254	39440	10.0
36255	39446	7.0
36256	39742	8.0
36257	39448	10.0
36258	39460	7.0
36259	39753	10.0
36260	39755	6.0
36261	39762	7.0
36262	39767	6.0
36263	39770	7.0
36264	39480	7.0
36265	39496	10.0
36266	39527	6.0
36267	39821	8.0
36268	39532	6.0
36269	39539	3.0
36270	39582	10.0
36271	39607	6.0
36272	39292	10.0
36273	39617	1.0
36274	39618	8.0
36275	39649	7.0
36276	39328	6.0
36277	39343	6.0
36278	39653	6.0
36279	39662	10.0
36280	40332	5.0
36281	40355	7.0
36282	50330	10.0
36283	50655	8.0
36284	50658	7.0
36285	45801	6.0
36286	45806	1.0
36287	46127	6.0
36288	46447	6.0
36289	47099	9.0
36290	47100	1.0
36291	47112	7.0
36292	47423	10.0
36293	24597	5.0
36294	24600	10.0
36295	24338	6.0
36296	24353	7.0
36297	24355	10.0
36298	24667	2.0
36299	33274	7.0
36300	32972	5.0
36301	33279	8.0
36302	32997	7.0
36303	33011	6.0
36304	33014	8.0
36305	33032	10.0
36306	33033	6.0
36307	34027	6.0
36308	34048	6.0
36309	34060	6.0
36310	34078	8.0
36311	34079	6.0
36312	33784	9.0
36313	34104	7.0
36314	34118	7.0
36315	34127	7.0
36316	33827	10.0
36317	33828	10.0
36318	34139	1.0
36319	34154	3.0
36320	33849	10.0
36321	33853	6.0
36322	33562	10.0
36323	33569	7.0
36324	33879	6.0
36325	33885	6.0
36326	33586	6.0
36327	33587	1.0
36328	33598	7.0
36329	33926	6.0
36330	33927	9.0
36331	33619	8.0
36332	33948	10.0
36333	33651	6.0
36334	33653	10.0
36335	33976	8.0
36336	78784	10.0
36337	78788	1.0
36338	79421	1.0
36339	79428	4.0
36340	79754	4.0
36341	80063	10.0
36342	80704	10.0
36343	80712	6.0
36344	81350	1.0
36345	76571	1.0
36346	76572	3.0
36347	76883	1.0
36348	77210	1.0
36349	77522	7.0
36350	77533	1.0
36351	77851	6.0
36352	78158	8.0
36353	78176	7.0
36354	78177	8.0
36355	78811	8.0
36356	79128	10.0
36357	79445	3.0
36358	79775	5.0
36359	79778	10.0
36360	80088	6.0
36361	80093	10.0
36362	80095	1.0
36363	80409	6.0
36364	80720	7.0
36365	80725	10.0
36366	81048	7.0
36367	77229	1.0
36368	77230	5.0
36369	77235	8.0
36370	5511	1.0
36371	5513	7.0
36372	5211	1.0
36373	5220	8.0
36374	5534	10.0
36375	5228	0.0
36376	5247	9.0
36377	5568	1.0
36378	5262	6.0
36379	5266	7.0
36380	5591	8.0
36381	5592	5.0
36382	5601	1.0
36383	5292	1.0
36384	5293	6.0
36385	5611	5.0
36386	5304	1.0
36387	5629	6.0
36388	5636	1.0
36389	6289	5.0
36390	6293	6.0
36391	6301	10.0
36392	5976	10.0
36393	6321	9.0
36394	6322	9.0
36395	6341	1.0
36396	6019	7.0
36397	6459	10.0
36398	55157	7.0
36399	55797	10.0
36400	50987	10.0
36401	51304	5.0
36402	51950	10.0
36403	51958	6.0
36404	52274	3.0
36405	52286	9.0
36406	53246	8.0
36407	53252	6.0
36408	53256	0.0
36409	53259	1.0
36410	53579	0.0
36411	53892	10.0
36412	53896	10.0
36413	53901	5.0
36414	54851	7.0
36415	55169	3.0
36416	55505	7.0
36417	50992	8.0
36418	51007	7.0
36419	65947	5.0
36420	61478	7.0
36421	61796	0.0
36422	61803	1.0
36423	62763	9.0
36424	62766	1.0
36425	64053	6.0
36426	65002	7.0
36427	65012	10.0
36428	65321	8.0
36429	65328	9.0
36430	65643	8.0
36431	65651	9.0
36432	61185	6.0
36433	61498	1.0
36434	61508	1.0
36435	62134	1.0
36436	62139	1.0
36437	62140	10.0
36438	62469	9.0
36439	62470	1.0
36440	63108	10.0
36441	63743	8.0
36442	64069	7.0
36443	64391	7.0
36444	64702	9.0
36445	60196	7.0
36446	60198	10.0
36447	60201	6.0
36448	60204	3.0
36449	60516	0.0
36450	60521	1.0
36451	60523	1.0
36452	60524	5.0
36453	60832	10.0
36454	60846	6.0
36455	56060	7.0
36456	56066	6.0
36457	56373	10.0
36458	56700	1.0
36459	56708	3.0
36460	57653	10.0
36461	58291	6.0
36462	58298	10.0
36463	58307	7.0
36464	58309	6.0
36465	59257	7.0
36466	59893	7.0
36467	59900	7.0
36468	59903	1.0
36469	59907	7.0
36470	60222	9.0
36471	60871	5.0
36472	56076	3.0
36473	56082	7.0
36474	57041	3.0
36475	57354	7.0
36476	57994	6.0
36477	57996	6.0
36478	58005	6.0
36479	58957	7.0
36480	58960	6.0
36481	59271	6.0
36482	59281	6.0
36483	59603	7.0
36484	60239	6.0
36485	60247	7.0
36486	60564	1.0
36487	70688	10.0
36488	66215	6.0
36489	66230	9.0
36490	67179	7.0
36491	67499	10.0
36492	68136	10.0
36493	68138	9.0
36494	69094	10.0
36495	69107	1.0
36496	69421	1.0
36497	70066	1.0
36498	70070	6.0
36499	70381	7.0
36500	70695	6.0
36501	70697	8.0
36502	70698	7.0
36503	15383	1.0
36504	15705	7.0
36505	16376	1.0
36506	6079	5.0
36507	6085	10.0
36508	6091	10.0
36509	6093	9.0
36510	6109	8.0
36511	6110	9.0
36512	6112	9.0
36513	6423	8.0
36514	6131	10.0
36515	6139	10.0
36516	5834	8.0
36517	6161	8.0
36518	5852	7.0
36519	6165	10.0
36520	5872	10.0
36521	6182	6.0
36522	6201	7.0
36523	5889	1.0
36524	5901	8.0
36525	6203	8.0
36526	6212	6.0
36527	6248	7.0
36528	6259	5.0
36529	5945	10.0
36530	5947	10.0
36531	5952	9.0
36532	5955	7.0
36533	6905	3.0
36534	6908	6.0
36535	6611	4.0
36536	6621	9.0
36537	6936	10.0
36538	6646	9.0
36539	6654	1.0
36540	6660	1.0
36541	7066	7.0
36542	6662	3.0
36543	6682	8.0
36544	6687	10.0
36545	15541	10.0
36546	15542	9.0
36547	15837	9.0
36548	15849	10.0
36549	15558	9.0
36550	15560	10.0
36551	15868	10.0
36552	15579	10.0
36553	15580	10.0
36554	15595	1.0
36555	15602	1.0
36556	15608	1.0
36557	15306	10.0
36558	15655	1.0
36559	15341	10.0
36560	15343	10.0
36561	15349	1.0
36562	15659	1.0
36563	15360	8.0
36564	15374	9.0
36565	15684	7.0
36566	78928	5.0
36567	79247	8.0
36568	79886	4.0
36569	79892	7.0
36570	80204	10.0
36571	80207	6.0
36572	80208	9.0
36573	80526	6.0
36574	80846	7.0
36575	80848	6.0
36576	80851	4.0
36577	81177	7.0
36578	76711	9.0
36579	76716	10.0
36580	77036	7.0
36581	78948	1.0
36582	79595	6.0
36583	80222	10.0
36584	80226	9.0
36585	80230	8.0
36586	80544	10.0
36587	81187	7.0
36588	76413	1.0
36589	76722	10.0
36590	77039	9.0
36591	77045	10.0
36592	77366	0.0
36593	77374	1.0
36594	85111	6.0
36595	85117	8.0
36596	85435	0.0
36597	85755	9.0
36598	81928	10.0
36599	82560	7.0
36600	82565	1.0
36601	83209	6.0
36602	83534	7.0
36603	84178	7.0
36604	84491	10.0
36605	84813	7.0
36606	85123	6.0
36607	85136	8.0
36608	85444	7.0
36609	85761	7.0
36610	85774	6.0
36611	81633	7.0
36612	78468	7.0
36613	68285	1.0
36614	68606	7.0
36615	68921	10.0
36616	69880	6.0
36617	69892	7.0
36618	70515	3.0
36619	70516	8.0
36620	70518	7.0
36621	66392	1.0
36622	67026	10.0
36623	67340	10.0
36624	67663	6.0
36625	68295	6.0
36626	68299	7.0
36627	69254	1.0
36628	70538	6.0
36629	70542	7.0
36630	66716	10.0
36631	66719	10.0
36632	67042	1.0
36633	67356	6.0
36634	68318	6.0
36635	68322	6.0
36636	68323	3.0
36637	68333	10.0
36638	68637	6.0
36639	68650	8.0
36640	69274	7.0
36641	69599	10.0
36642	69605	6.0
36643	69609	6.0
36644	70242	8.0
36645	70560	6.0
36646	70572	7.0
36647	70879	3.0
36648	70888	3.0
36649	66429	7.0
36650	66736	7.0
36651	66746	1.0
36652	66751	7.0
36653	67060	9.0
36654	67698	5.0
36655	67699	6.0
36656	77820	9.0
36657	78147	3.0
36658	78463	7.0
36659	78467	1.0
36660	58554	7.0
36661	58563	9.0
36662	58570	6.0
36663	58873	7.0
36664	58884	8.0
36665	58888	9.0
36666	59191	7.0
36667	59202	1.0
36668	59850	1.0
36669	60490	10.0
36670	56018	3.0
36671	56030	3.0
36672	56651	2.0
36673	57301	8.0
36674	57615	7.0
36675	57944	5.0
36676	57950	7.0
36677	58260	7.0
36678	58263	6.0
36679	68378	6.0
36680	69342	10.0
36681	70934	5.0
36682	70943	6.0
36683	71259	6.0
36684	67115	5.0
36685	67439	6.0
36686	67773	1.0
36687	68081	6.0
36688	68402	6.0
36689	68725	6.0
36690	69036	10.0
36691	69047	9.0
36692	69357	6.0
36693	69370	7.0
36694	70000	7.0
36695	70011	7.0
36696	70333	7.0
36697	70960	1.0
36698	66833	10.0
36699	67144	9.0
36700	67146	8.0
36701	67784	10.0
36702	68095	10.0
36703	68108	3.0
36704	27981	7.0
36705	28967	1.0
36706	28640	5.0
36707	28991	9.0
36708	28994	7.0
36709	29008	5.0
36710	29009	10.0
36711	29018	9.0
36712	29025	8.0
36713	28716	3.0
36714	29119	7.0
36715	29122	7.0
36716	29131	1.0
36717	29064	7.0
36718	29072	7.0
36719	28757	8.0
36720	28759	6.0
36721	28771	10.0
36722	29080	10.0
36723	28783	6.0
36724	29101	6.0
36725	37688	1.0
36726	37400	6.0
36727	37408	10.0
36728	37431	1.0
36729	37759	10.0
36730	37448	3.0
36731	37450	10.0
36732	37454	10.0
36733	37456	7.0
36734	38085	6.0
36735	38409	7.0
36736	38109	6.0
36737	38114	7.0
36738	38423	7.0
36739	38123	10.0
36740	38127	9.0
36741	38164	5.0
36742	38466	9.0
36743	38477	2.0
36744	38480	10.0
36745	38192	1.0
36746	38199	9.0
36747	38484	10.0
36748	38493	1.0
36749	38521	3.0
36750	38221	7.0
36751	38541	6.0
36752	38246	5.0
36753	38258	1.0
36754	38266	6.0
36755	38279	3.0
36756	37969	10.0
36757	37900	10.0
36758	37580	10.0
36759	37600	6.0
36760	37602	6.0
36761	37623	3.0
36762	37328	6.0
36763	37642	8.0
36764	37657	10.0
36765	37350	10.0
36766	37661	6.0
36767	37670	6.0
36768	45664	3.0
36769	45975	1.0
36770	45979	5.0
36771	46628	10.0
36772	46960	0.0
36773	47611	10.0
36774	47613	10.0
36775	48911	9.0
36776	48912	6.0
36777	48926	6.0
36778	49253	7.0
36779	49562	9.0
36780	49577	5.0
36781	49881	6.0
36782	49886	10.0
36783	50530	6.0
36784	50540	10.0
36785	45669	6.0
36786	45672	7.0
36787	45673	1.0
36788	45675	8.0
36789	45678	10.0
36790	46001	1.0
36791	46325	8.0
36792	46656	10.0
36793	47641	7.0
36794	47954	9.0
36795	47969	1.0
36796	48290	6.0
36797	48294	7.0
36798	48931	7.0
36799	49268	6.0
36800	49275	6.0
36801	49911	7.0
36802	49912	7.0
36803	49914	1.0
36804	50241	1.0
36805	46013	3.0
36806	46345	9.0
36807	46675	1.0
36808	47000	10.0
36809	47338	10.0
36810	47975	10.0
36811	48301	10.0
36812	48956	3.0
36813	49296	10.0
36814	49612	5.0
36815	49927	10.0
36816	49937	3.0
36817	50587	10.0
36818	45718	1.0
36819	46039	5.0
36820	46041	10.0
36821	46046	7.0
36822	46689	1.0
36823	46695	10.0
36824	47020	1.0
36825	47349	10.0
36826	47353	4.0
36827	47681	9.0
36828	56277	10.0
36829	56602	7.0
36830	56917	3.0
36831	56919	7.0
36832	57250	6.0
36833	57557	3.0
36834	58195	6.0
36835	58199	8.0
36836	58832	10.0
36837	59158	9.0
36838	59167	7.0
36839	59793	6.0
36840	59794	6.0
36841	59807	8.0
36842	60114	6.0
36843	60121	7.0
36844	60433	8.0
36845	60438	10.0
36846	55979	10.0
36847	56625	1.0
36848	56934	10.0
36849	56942	6.0
36850	56946	8.0
36851	57573	7.0
36852	58539	6.0
36853	58546	6.0
36854	59181	1.0
36855	59185	9.0
36856	59499	1.0
36857	59502	7.0
36858	59510	10.0
36859	59812	7.0
36860	60453	9.0
36861	60459	10.0
36862	60777	10.0
36863	56002	6.0
36864	56644	10.0
36865	56645	10.0
36866	56650	3.0
36867	56955	6.0
36868	56957	7.0
36869	56960	7.0
36870	56964	6.0
36871	57273	10.0
36872	57280	1.0
36873	57283	10.0
36874	57285	10.0
36875	57596	7.0
36876	8932	6.0
36877	8934	7.0
36878	8625	6.0
36879	8959	4.0
36880	8656	6.0
36881	8346	6.0
36882	8350	1.0
36883	8664	10.0
36884	8672	10.0
36885	8680	10.0
36886	8373	10.0
36887	8694	6.0
36888	8393	7.0
36889	8718	7.0
36890	8415	4.0
36891	8419	1.0
36892	8420	1.0
36893	8731	8.0
36894	8738	6.0
36895	17601	6.0
36896	17605	1.0
36897	17920	6.0
36898	17934	1.0
36899	17936	2.0
36900	18253	10.0
36901	17946	1.0
36902	17950	6.0
36903	17957	1.0
36904	18274	1.0
36905	17958	10.0
36906	18284	10.0
36907	18285	10.0
36908	17991	10.0
36909	18405	9.0
36910	18406	1.0
36911	18298	1.0
36912	18320	3.0
36913	18335	5.0
36914	18050	8.0
36915	18068	6.0
36916	18076	6.0
36917	18090	1.0
36918	18097	1.0
36919	18391	6.0
36920	18392	7.0
36921	17807	5.0
36922	17815	1.0
36923	18124	0.0
36924	17819	10.0
36925	18147	5.0
36926	18152	1.0
36927	17843	10.0
36928	17847	1.0
36929	18165	9.0
36930	17859	1.0
36931	17860	1.0
36932	18185	2.0
36933	17881	5.0
36934	18207	1.0
36935	17900	10.0
36936	18891	1.0
36937	18562	5.0
36938	18586	6.0
36939	18932	6.0
36940	18600	7.0
36941	18617	10.0
36942	18941	6.0
36943	78278	1.0
36944	78921	7.0
36945	68417	7.0
36946	68735	10.0
36947	68739	10.0
36948	68745	7.0
36949	68750	9.0
36950	69061	7.0
36951	69065	1.0
36952	69373	7.0
36953	69377	7.0
36954	69387	3.0
36955	69694	5.0
36956	69696	10.0
36957	69704	2.0
36958	70341	6.0
36959	70664	8.0
36960	70666	8.0
36961	70980	6.0
36962	70983	6.0
36963	70988	6.0
36964	70992	6.0
36965	70993	7.0
36966	66205	4.0
36967	66527	5.0
36968	66834	1.0
36969	66846	1.0
36970	66848	1.0
36971	67169	3.0
36972	67474	7.0
36973	67476	1.0
36974	67794	6.0
36975	68116	5.0
36976	70037	6.0
36977	70039	6.0
36978	70354	1.0
36979	70367	10.0
36980	80178	10.0
36981	80483	10.0
36982	80808	6.0
36983	80810	8.0
36984	80812	1.0
36985	80816	3.0
36986	81128	6.0
36987	81129	5.0
36988	81442	6.0
36989	81443	7.0
36990	76666	6.0
36991	77314	6.0
36992	77632	10.0
36993	78269	1.0
36994	78270	7.0
36995	78901	8.0
36996	78905	10.0
36997	79234	7.0
36998	79236	9.0
36999	79238	10.0
37000	79866	5.0
37001	80517	1.0
37002	80829	5.0
37003	80830	9.0
37004	81151	10.0
37005	81472	6.0
37006	76695	9.0
37007	77646	6.0
37008	77657	7.0
37009	17048	5.0
37010	17053	1.0
37011	16772	7.0
37012	16775	7.0
37013	17066	9.0
37014	16790	10.0
37015	16797	6.0
37016	17084	10.0
37017	16801	9.0
37018	16810	8.0
37019	17117	6.0
37020	17128	7.0
37021	16848	7.0
37022	16875	1.0
37023	16893	3.0
37024	16907	5.0
37025	16598	5.0
37026	16601	1.0
37027	16624	10.0
37028	16947	10.0
37029	16642	10.0
37030	16653	0.0
37031	16962	6.0
37032	16975	6.0
37033	17357	3.0
37034	17678	6.0
37035	17682	6.0
37036	17687	6.0
37037	17781	0.0
37038	17382	10.0
37039	17384	10.0
37040	17390	1.0
37041	17392	3.0
37042	17412	7.0
37043	17736	1.0
37044	17453	9.0
37045	17772	1.0
37046	17186	1.0
37047	17506	7.0
37048	17236	1.0
37049	17243	1.0
37050	17251	5.0
37051	17585	1.0
37052	80370	1.0
37053	80375	8.0
37054	80698	10.0
37055	81328	3.0
37056	76540	5.0
37057	76547	10.0
37058	76555	6.0
37059	76860	6.0
37060	77181	1.0
37061	77184	1.0
37062	77191	1.0
37063	84242	7.0
37064	84247	6.0
37065	84250	6.0
37066	84258	3.0
37067	84259	10.0
37068	84562	1.0
37069	84573	6.0
37070	84881	5.0
37071	85216	6.0
37072	85539	7.0
37073	81717	1.0
37074	82020	6.0
37075	82349	9.0
37076	82355	7.0
37077	83311	9.0
37078	83314	6.0
37079	83319	9.0
37080	83633	7.0
37081	83958	10.0
37082	84266	6.0
37083	84278	9.0
37084	84280	6.0
37085	84910	7.0
37086	84917	5.0
37087	85236	6.0
37088	85543	6.0
37089	85550	7.0
37090	81735	9.0
37091	82045	10.0
37092	82052	1.0
37093	82360	9.0
37094	82379	7.0
37095	83006	1.0
37096	83329	6.0
37097	83642	7.0
37098	83966	8.0
37099	83967	6.0
37100	83975	6.0
37101	84925	6.0
37102	85577	7.0
37103	17597	3.0
37104	17280	0.0
37105	17285	1.0
37106	17288	7.0
37107	17292	5.0
37108	26777	6.0
37109	26794	6.0
37110	27099	7.0
37111	27116	10.0
37112	26807	10.0
37113	26817	1.0
37114	27233	6.0
37115	26830	10.0
37116	27122	4.0
37117	26856	6.0
37118	26866	5.0
37119	26876	7.0
37120	26879	1.0
37121	27184	10.0
37122	27189	7.0
37123	27190	8.0
37124	27197	6.0
37125	27205	6.0
37126	27206	10.0
37127	26927	1.0
37128	26930	1.0
37129	26633	10.0
37130	26940	7.0
37131	26943	8.0
37132	26947	7.0
37133	26953	1.0
37134	26640	7.0
37135	26973	6.0
37136	26982	1.0
37137	26683	6.0
37138	27014	1.0
37139	26706	3.0
37140	26729	6.0
37141	27708	10.0
37142	27405	7.0
37143	27423	10.0
37144	27766	10.0
37145	27457	1.0
37146	27871	6.0
37147	27463	5.0
37148	27477	6.0
37149	27783	1.0
37150	27483	9.0
37151	27502	6.0
37152	27835	7.0
37153	27547	4.0
37154	27243	6.0
37155	27248	9.0
37156	25429	10.0
37157	25741	10.0
37158	25751	7.0
37159	25442	9.0
37160	25445	7.0
37161	25452	10.0
37162	25758	8.0
37163	25759	9.0
37164	25789	9.0
37165	26456	8.0
37166	26473	9.0
37167	26153	6.0
37168	26491	1.0
37169	26166	7.0
37170	26172	7.0
37171	26505	9.0
37172	26190	3.0
37173	26612	8.0
37174	26522	7.0
37175	26530	6.0
37176	26539	7.0
37177	26271	10.0
37178	26273	10.0
37179	26577	10.0
37180	26596	8.0
37181	25989	7.0
37182	26303	10.0
37183	25998	6.0
37184	26325	5.0
37185	26326	10.0
37186	26332	9.0
37187	26028	7.0
37188	26356	10.0
37189	26365	6.0
37190	26372	10.0
37191	26060	6.0
37192	26381	9.0
37193	26417	9.0
37194	26424	5.0
37195	26743	8.0
37196	26748	9.0
37197	27059	7.0
37198	26760	7.0
37199	35938	1.0
37200	35626	7.0
37201	35683	3.0
37202	35699	8.0
37203	35700	10.0
37204	35714	7.0
37205	30582	9.0
37206	31003	5.0
37207	31004	6.0
37208	30613	5.0
37209	30901	1.0
37210	30629	6.0
37211	30920	3.0
37212	30670	7.0
37213	30676	7.0
37214	30973	7.0
37215	30976	1.0
37216	30682	6.0
37217	30696	3.0
37218	30991	1.0
37219	30707	8.0
37220	30712	1.0
37221	30406	1.0
37222	30409	6.0
37223	30720	1.0
37224	30721	10.0
37225	30723	5.0
37226	30733	9.0
37227	30737	6.0
37228	30440	1.0
37229	30443	10.0
37230	30765	6.0
37231	30772	10.0
37232	30479	7.0
37233	30483	1.0
37234	30487	1.0
37235	30491	3.0
37236	30809	10.0
37237	30509	1.0
37238	30516	10.0
37239	30831	6.0
37240	31480	7.0
37241	31160	7.0
37242	31172	8.0
37243	31178	8.0
37244	31188	6.0
37245	31523	7.0
37246	40065	6.0
37247	40420	10.0
37248	40099	7.0
37249	40102	10.0
37250	40437	6.0
37251	40121	1.0
37252	40125	10.0
37253	40144	10.0
37254	40152	6.0
37255	40162	10.0
37256	40173	10.0
37257	39870	6.0
37258	39874	7.0
37259	39886	10.0
37260	39891	9.0
37261	39894	10.0
37262	40217	7.0
37263	40225	10.0
37264	40229	10.0
37265	40240	10.0
37266	39938	10.0
37267	50457	7.0
37268	50459	6.0
37269	50771	1.0
37270	50786	8.0
37271	46904	1.0
37272	46906	8.0
37273	47222	9.0
37274	47235	10.0
37275	47550	6.0
37276	47559	1.0
37277	47561	4.0
37278	47885	1.0
37279	48530	5.0
37280	48868	10.0
37281	49195	1.0
37282	49824	1.0
37283	50161	10.0
37284	50791	6.0
37285	50794	0.0
37286	50795	4.0
37287	47247	1.0
37288	48239	8.0
37289	48552	10.0
37290	48553	10.0
37291	48563	7.0
37292	48877	6.0
37293	49203	7.0
37294	49207	10.0
37295	49211	8.0
37296	49212	5.0
37297	49213	10.0
37298	49523	10.0
37299	50170	7.0
37300	50182	1.0
37301	50495	7.0
37302	50500	6.0
37303	50809	6.0
37304	50829	1.0
37305	45957	1.0
37306	45964	10.0
37307	45967	0.0
37308	46294	8.0
37309	46610	10.0
37310	46618	9.0
37311	46624	10.0
37312	47262	1.0
37313	47272	10.0
37314	47274	10.0
37315	48246	1.0
37316	48578	9.0
37317	48901	7.0
37318	48902	4.0
37319	49223	1.0
37320	49230	4.0
